sample	read_id	representative_id	deacon_hits	read_length
MA_Boston_DITPN_20250709__SRR37059701	MA_Boston_DITPN_20250709__SRR37059701|SRR37059701.1418922/1	MA_Boston_DITPN_20250709__SRR37059701|SRR37059701.1418922/1	2	151
MA_Boston_DITPN_20250709__SRR37059701	MA_Boston_DITPN_20250709__SRR37059701|SRR37059701.154111136/1	MA_Boston_DITPN_20250709__SRR37059701|SRR37059701.154111136/1	2	151
MA_Boston_DITPN_20250709__SRR37059701	MA_Boston_DITPN_20250709__SRR37059701|SRR37059701.287365360/1	MA_Boston_DITPN_20250709__SRR37059701|SRR37059701.287365360/1	2	151
MA_Boston_DITPN_20250709__SRR37059701	MA_Boston_DITPN_20250709__SRR37059701|SRR37059701.316140849/1	MA_Boston_DITPN_20250709__SRR37059701|SRR37059701.154111136/1	2	151
MA_Boston_DITPN_20250709__SRR37059701	MA_Boston_DITPN_20250709__SRR37059701|SRR37059701.326606955/1	MA_Boston_DITPN_20250709__SRR37059701|SRR37059701.154111136/1	2	151
MA_Boston_DITPN_20250709__SRR37059701	MA_Boston_DITPN_20250709__SRR37059701|SRR37059701.405719458/1	MA_Boston_DITPN_20250709__SRR37059701|SRR37059701.405719458/1	8	151
MA_Boston_DITPN_20250709__SRR37059701	MA_Boston_DITPN_20250709__SRR37059701|SRR37059701.405719458/2	MA_Boston_DITPN_20250709__SRR37059701|SRR37059701.405719458/2	100	151
MA_Boston_DITPN_20250709__SRR37059701	MA_Boston_DITPN_20250709__SRR37059701|SRR37059701.405719538/1	MA_Boston_DITPN_20250709__SRR37059701|SRR37059701.405719458/1	8	151
MA_Boston_DITPN_20250709__SRR37059701	MA_Boston_DITPN_20250709__SRR37059701|SRR37059701.405719538/2	MA_Boston_DITPN_20250709__SRR37059701|SRR37059701.405719538/2	73	151
MA_Boston_DITPN_20250709__SRR37059701	MA_Boston_DITPN_20250709__SRR37059701|SRR37059701.418136266/1	MA_Boston_DITPN_20250709__SRR37059701|SRR37059701.418136266/1	2	151
MA_Boston_DITPN_20250709__SRR37367552	MA_Boston_DITPN_20250709__SRR37367552|SRR37367552.139405563/1	MA_Boston_DITPN_20250709__SRR37059701|SRR37059701.154111136/1	2	151
MA_Boston_DITPN_20250709__SRR37367552	MA_Boston_DITPN_20250709__SRR37367552|SRR37367552.174585766/1	MA_Boston_DITPN_20250709__SRR37367552|SRR37367552.174585766/1	2	151
MA_Boston_DITPN_20250709__SRR37367552	MA_Boston_DITPN_20250709__SRR37367552|SRR37367552.298952016/1	MA_Boston_DITPN_20250709__SRR37367552|SRR37367552.298952016/1	6	151
MA_Boston_DITPN_20250709__SRR37367552	MA_Boston_DITPN_20250709__SRR37367552|SRR37367552.298952016/2	MA_Boston_DITPN_20250709__SRR37367552|SRR37367552.298952016/2	21	151
MA_Boston_DITPN_20250709__SRR37367552	MA_Boston_DITPN_20250709__SRR37367552|SRR37367552.298952078/1	MA_Boston_DITPN_20250709__SRR37367552|SRR37367552.298952016/1	6	151
MA_Boston_DITPN_20250709__SRR37367552	MA_Boston_DITPN_20250709__SRR37367552|SRR37367552.298952078/2	MA_Boston_DITPN_20250709__SRR37367552|SRR37367552.298952078/2	21	151
MA_Boston_DITPN_20250709__SRR37367552	MA_Boston_DITPN_20250709__SRR37367552|SRR37367552.3501143/1	MA_Boston_DITPN_20250709__SRR37367552|SRR37367552.3501143/1	2	151
MA_Boston_DITPN_20250709__SRR37367552	MA_Boston_DITPN_20250709__SRR37367552|SRR37367552.389812492/1	MA_Boston_DITPN_20250709__SRR37059701|SRR37059701.405719458/1	8	151
MA_Boston_DITPN_20250709__SRR37367552	MA_Boston_DITPN_20250709__SRR37367552|SRR37367552.389812492/2	MA_Boston_DITPN_20250709__SRR37059701|SRR37059701.405719458/2	100	151
MA_Boston_DITPN_20250709__SRR37367552	MA_Boston_DITPN_20250709__SRR37367552|SRR37367552.404663169/1	CA_Riverside_20250807__SRR35931364|SRR35931364.562525345/1	2	151
MA_Boston_DITPN_20250709__SRR37367552	MA_Boston_DITPN_20250709__SRR37367552|SRR37367552.459693608/1	MA_Boston_DITPN_20250709__SRR37059701|SRR37059701.154111136/1	2	151
MA_Boston_DITPN_20250716__SRR37059702	MA_Boston_DITPN_20250716__SRR37059702|SRR37059702.199655688/2	MA_Boston_DITPN_20250716__SRR37059702|SRR37059702.199655688/2	2	151
MA_Boston_DITPN_20250716__SRR37059702	MA_Boston_DITPN_20250716__SRR37059702|SRR37059702.210933997/1	MA_Boston_DITPN_20250716__SRR37059702|SRR37059702.210933997/1	5	151
MA_Boston_DITPN_20250716__SRR37059702	MA_Boston_DITPN_20250716__SRR37059702|SRR37059702.384717425/2	CHI-B_20250622__SRR35987549|SRR35987549.405117886/2	2	151
MA_Boston_DITPN_20250723__SRR37059703	MA_Boston_DITPN_20250723__SRR37059703|SRR37059703.110032207/1	CHI-B_20250608__SRR35987656|SRR35987656.1253338393/1	2	151
MA_Boston_DITPN_20250723__SRR37059703	MA_Boston_DITPN_20250723__SRR37059703|SRR37059703.143271294/1	MA_Boston_DITPN_20250723__SRR37059703|SRR37059703.143271294/1	2	151
MA_Boston_DITPN_20250723__SRR37059703	MA_Boston_DITPN_20250723__SRR37059703|SRR37059703.143271294/2	MA_Boston_DITPN_20250723__SRR37059703|SRR37059703.143271294/2	2	151
MA_Boston_DITPN_20250723__SRR37059703	MA_Boston_DITPN_20250723__SRR37059703|SRR37059703.162772354/1	MA_Boston_DITPN_20250723__SRR37059703|SRR37059703.162772354/1	2	151
MA_Boston_DITPN_20250723__SRR37059703	MA_Boston_DITPN_20250723__SRR37059703|SRR37059703.162772354/2	MA_Boston_DITPN_20250723__SRR37059703|SRR37059703.162772354/2	2	151
MA_Boston_DITPN_20250723__SRR37059703	MA_Boston_DITPN_20250723__SRR37059703|SRR37059703.9355660/2	MA_Boston_DITPN_20250723__SRR37059703|SRR37059703.9355660/2	1	151
MA_Boston_DITPN_20250723__SRR37367549	MA_Boston_DITPN_20250723__SRR37367549|SRR37367549.129944239/1	CHI-B_20250608__SRR35987656|SRR35987656.1253338393/1	2	151
MA_Boston_DITPN_20250723__SRR37367549	MA_Boston_DITPN_20250723__SRR37367549|SRR37367549.70017518/1	MA_Boston_DITPN_20250723__SRR37059703|SRR37059703.162772354/1	2	151
MA_Boston_DITPN_20250723__SRR37367549	MA_Boston_DITPN_20250723__SRR37367549|SRR37367549.70017518/2	MA_Boston_DITPN_20250723__SRR37059703|SRR37059703.162772354/2	2	151
MA_Boston_DITPN_20250723__SRR37367639	MA_Boston_DITPN_20250723__SRR37367639|SRR37367639.1010933861/1	MA_Boston_DITPN_20250723__SRR37367639|SRR37367639.1010933861/1	2	150
MA_Boston_DITPN_20250723__SRR37367639	MA_Boston_DITPN_20250723__SRR37367639|SRR37367639.1010933861/2	MA_Boston_DITPN_20250723__SRR37367639|SRR37367639.1010933861/2	2	150
MA_Boston_DITPN_20250723__SRR37367639	MA_Boston_DITPN_20250723__SRR37367639|SRR37367639.1018795246/1	MA_Boston_DITPN_20250723__SRR37367639|SRR37367639.1018795246/1	2	150
MA_Boston_DITPN_20250723__SRR37367639	MA_Boston_DITPN_20250723__SRR37367639|SRR37367639.103156754/2	MA_Boston_DITPN_20250723__SRR37367639|SRR37367639.103156754/2	2	150
MA_Boston_DITPN_20250723__SRR37367639	MA_Boston_DITPN_20250723__SRR37367639|SRR37367639.1052843998/1	MA_Boston_DITPN_20250723__SRR37367639|SRR37367639.1052843998/1	2	150
MA_Boston_DITPN_20250723__SRR37367639	MA_Boston_DITPN_20250723__SRR37367639|SRR37367639.1052843998/2	MA_Boston_DITPN_20250723__SRR37367639|SRR37367639.1052843998/2	2	150
MA_Boston_DITPN_20250723__SRR37367639	MA_Boston_DITPN_20250723__SRR37367639|SRR37367639.1067320858/2	MA_Boston_DITPN_20250723__SRR37367639|SRR37367639.1067320858/2	2	150
MA_Boston_DITPN_20250723__SRR37367639	MA_Boston_DITPN_20250723__SRR37367639|SRR37367639.1074012999/1	FL_Miami_20250812__SRR36995870|SRR36995870.272555913/1	2	150
MA_Boston_DITPN_20250723__SRR37367639	MA_Boston_DITPN_20250723__SRR37367639|SRR37367639.1074012999/2	MA_Boston_DITPN_20250723__SRR37367639|SRR37367639.1074012999/2	2	150
MA_Boston_DITPN_20250723__SRR37367639	MA_Boston_DITPN_20250723__SRR37367639|SRR37367639.118982359/2	MA_Boston_DITPN_20250723__SRR37367639|SRR37367639.118982359/2	2	150
MA_Boston_DITPN_20250723__SRR37367639	MA_Boston_DITPN_20250723__SRR37367639|SRR37367639.202220503/1	FL_Miami_20250722__SRR36995867|SRR36995867.365972351/1	2	150
MA_Boston_DITPN_20250723__SRR37367639	MA_Boston_DITPN_20250723__SRR37367639|SRR37367639.216498093/1	MA_Boston_DITPN_20250723__SRR37367639|SRR37367639.216498093/1	2	150
MA_Boston_DITPN_20250723__SRR37367639	MA_Boston_DITPN_20250723__SRR37367639|SRR37367639.231967805/1	MA_Boston_DITPN_20250723__SRR37367639|SRR37367639.231967805/1	2	150
MA_Boston_DITPN_20250723__SRR37367639	MA_Boston_DITPN_20250723__SRR37367639|SRR37367639.231967805/2	MA_Boston_DITPN_20250723__SRR37367639|SRR37367639.231967805/2	2	150
MA_Boston_DITPN_20250723__SRR37367639	MA_Boston_DITPN_20250723__SRR37367639|SRR37367639.25660876/2	MA_Boston_DITPN_20250723__SRR37367639|SRR37367639.25660876/2	1	150
MA_Boston_DITPN_20250723__SRR37367639	MA_Boston_DITPN_20250723__SRR37367639|SRR37367639.290255171/2	MA_Boston_DITPN_20250723__SRR37367639|SRR37367639.290255171/2	2	150
MA_Boston_DITPN_20250723__SRR37367639	MA_Boston_DITPN_20250723__SRR37367639|SRR37367639.314922951/2	MA_Boston_DITPN_20250723__SRR37367639|SRR37367639.314922951/2	2	150
MA_Boston_DITPN_20250723__SRR37367639	MA_Boston_DITPN_20250723__SRR37367639|SRR37367639.361300459/1	MA_Boston_DITPN_20250723__SRR37367639|SRR37367639.361300459/1	2	150
MA_Boston_DITPN_20250723__SRR37367639	MA_Boston_DITPN_20250723__SRR37367639|SRR37367639.368784914/1	MA_Boston_DITPN_20250723__SRR37367639|SRR37367639.368784914/1	2	150
MA_Boston_DITPN_20250723__SRR37367639	MA_Boston_DITPN_20250723__SRR37367639|SRR37367639.376141133/1	MA_Boston_DITPN_20250723__SRR37367639|SRR37367639.376141133/1	2	150
MA_Boston_DITPN_20250723__SRR37367639	MA_Boston_DITPN_20250723__SRR37367639|SRR37367639.413231183/1	MA_Boston_DITPN_20250723__SRR37367639|SRR37367639.413231183/1	2	150
MA_Boston_DITPN_20250723__SRR37367639	MA_Boston_DITPN_20250723__SRR37367639|SRR37367639.42901308/1	MA_Boston_DITPN_20250723__SRR37367639|SRR37367639.42901308/1	2	150
MA_Boston_DITPN_20250723__SRR37367639	MA_Boston_DITPN_20250723__SRR37367639|SRR37367639.42901308/2	MA_Boston_DITPN_20250723__SRR37367639|SRR37367639.42901308/2	2	150
MA_Boston_DITPN_20250723__SRR37367639	MA_Boston_DITPN_20250723__SRR37367639|SRR37367639.443005766/1	MA_Boston_DITPN_20250723__SRR37367639|SRR37367639.443005766/1	2	150
MA_Boston_DITPN_20250723__SRR37367639	MA_Boston_DITPN_20250723__SRR37367639|SRR37367639.457043134/2	MA_Boston_DITPN_20250723__SRR37367639|SRR37367639.457043134/2	2	150
MA_Boston_DITPN_20250723__SRR37367639	MA_Boston_DITPN_20250723__SRR37367639|SRR37367639.46166652/1	FL_Miami_20250722__SRR36995867|SRR36995867.271746389/1	2	150
MA_Boston_DITPN_20250723__SRR37367639	MA_Boston_DITPN_20250723__SRR37367639|SRR37367639.498811424/1	MA_Boston_DITPN_20250723__SRR37367639|SRR37367639.498811424/1	2	150
MA_Boston_DITPN_20250723__SRR37367639	MA_Boston_DITPN_20250723__SRR37367639|SRR37367639.501150457/1	FL_Miami_20250708__SRR36995865|SRR36995865.295004780/1	2	150
MA_Boston_DITPN_20250723__SRR37367639	MA_Boston_DITPN_20250723__SRR37367639|SRR37367639.501150457/2	MA_Boston_DITPN_20250723__SRR37367639|SRR37367639.501150457/2	2	150
MA_Boston_DITPN_20250723__SRR37367639	MA_Boston_DITPN_20250723__SRR37367639|SRR37367639.508114102/1	MA_Boston_DITPN_20250723__SRR37367639|SRR37367639.508114102/1	2	150
MA_Boston_DITPN_20250723__SRR37367639	MA_Boston_DITPN_20250723__SRR37367639|SRR37367639.518144822/2	MA_Boston_DITPN_20250723__SRR37367639|SRR37367639.518144822/2	2	150
MA_Boston_DITPN_20250723__SRR37367639	MA_Boston_DITPN_20250723__SRR37367639|SRR37367639.535631050/2	MA_Boston_DITPN_20250723__SRR37367639|SRR37367639.535631050/2	2	150
MA_Boston_DITPN_20250723__SRR37367639	MA_Boston_DITPN_20250723__SRR37367639|SRR37367639.538591756/1	MA_Boston_DITPN_20250723__SRR37367639|SRR37367639.538591756/1	2	150
MA_Boston_DITPN_20250723__SRR37367639	MA_Boston_DITPN_20250723__SRR37367639|SRR37367639.62600719/1	MA_Boston_DITPN_20250723__SRR37367639|SRR37367639.62600719/1	2	150
MA_Boston_DITPN_20250723__SRR37367639	MA_Boston_DITPN_20250723__SRR37367639|SRR37367639.62600719/2	MA_Boston_DITPN_20250723__SRR37367639|SRR37367639.62600719/2	2	150
MA_Boston_DITPN_20250723__SRR37367639	MA_Boston_DITPN_20250723__SRR37367639|SRR37367639.645830364/2	MA_Boston_DITPN_20250723__SRR37367639|SRR37367639.645830364/2	1	150
MA_Boston_DITPN_20250723__SRR37367639	MA_Boston_DITPN_20250723__SRR37367639|SRR37367639.67531720/1	FL_Miami_20250708__SRR36995865|SRR36995865.295004780/1	2	150
MA_Boston_DITPN_20250723__SRR37367639	MA_Boston_DITPN_20250723__SRR37367639|SRR37367639.67531720/2	MA_Boston_DITPN_20250723__SRR37367639|SRR37367639.67531720/2	2	150
MA_Boston_DITPN_20250723__SRR37367639	MA_Boston_DITPN_20250723__SRR37367639|SRR37367639.68341345/1	FL_Miami_20250826__SRR36995873|SRR36995873.378450514/1	2	150
MA_Boston_DITPN_20250723__SRR37367639	MA_Boston_DITPN_20250723__SRR37367639|SRR37367639.714104573/2	MA_Boston_DITPN_20250723__SRR37367639|SRR37367639.714104573/2	2	150
MA_Boston_DITPN_20250723__SRR37367639	MA_Boston_DITPN_20250723__SRR37367639|SRR37367639.724632537/1	MA_Boston_DITPN_20250723__SRR37367639|SRR37367639.724632537/1	2	150
MA_Boston_DITPN_20250723__SRR37367639	MA_Boston_DITPN_20250723__SRR37367639|SRR37367639.735301923/1	MA_Boston_DITPN_20250723__SRR37367639|SRR37367639.735301923/1	2	150
MA_Boston_DITPN_20250723__SRR37367639	MA_Boston_DITPN_20250723__SRR37367639|SRR37367639.764994260/1	MA_Boston_DITPN_20250723__SRR37367639|SRR37367639.764994260/1	2	150
MA_Boston_DITPN_20250723__SRR37367639	MA_Boston_DITPN_20250723__SRR37367639|SRR37367639.775527023/2	MA_Boston_DITPN_20250723__SRR37367639|SRR37367639.775527023/2	1	150
MA_Boston_DITPN_20250723__SRR37367639	MA_Boston_DITPN_20250723__SRR37367639|SRR37367639.801206829/1	MA_Boston_DITPN_20250723__SRR37367639|SRR37367639.801206829/1	2	150
MA_Boston_DITPN_20250723__SRR37367639	MA_Boston_DITPN_20250723__SRR37367639|SRR37367639.828465984/1	FL_Miami_20250812__SRR36995870|SRR36995870.524106126/1	2	150
MA_Boston_DITPN_20250723__SRR37367639	MA_Boston_DITPN_20250723__SRR37367639|SRR37367639.828465984/2	MA_Boston_DITPN_20250723__SRR37367639|SRR37367639.828465984/2	2	150
MA_Boston_DITPN_20250723__SRR37367639	MA_Boston_DITPN_20250723__SRR37367639|SRR37367639.849683731/2	MA_Boston_DITPN_20250723__SRR37367639|SRR37367639.849683731/2	2	150
MA_Boston_DITPN_20250723__SRR37367639	MA_Boston_DITPN_20250723__SRR37367639|SRR37367639.885789286/2	MA_Boston_DITPN_20250723__SRR37367639|SRR37367639.885789286/2	2	150
MA_Boston_DITPN_20250723__SRR37367639	MA_Boston_DITPN_20250723__SRR37367639|SRR37367639.894530835/2	MA_Boston_DITPN_20250723__SRR37367639|SRR37367639.894530835/2	2	150
MA_Boston_DITPN_20250723__SRR37367639	MA_Boston_DITPN_20250723__SRR37367639|SRR37367639.949076309/2	MA_Boston_DITPN_20250723__SRR37367639|SRR37367639.949076309/2	2	150
MA_Boston_DITPN_20250723__SRR37367639	MA_Boston_DITPN_20250723__SRR37367639|SRR37367639.959658144/1	FL_Miami_20250812__SRR36995870|SRR36995870.289763061/1	2	150
MA_Boston_DITPN_20250723__SRR37367639	MA_Boston_DITPN_20250723__SRR37367639|SRR37367639.96401472/1	FL_Miami_20250812__SRR36995870|SRR36995870.219150140/1	2	150
MA_Boston_DITPN_20250723__SRR37367639	MA_Boston_DITPN_20250723__SRR37367639|SRR37367639.96401472/2	FL_Miami_20250805__SRR36995869|SRR36995869.1011305442/2	2	150
MA_Boston_DITPN_20250730__SRR37059721	MA_Boston_DITPN_20250730__SRR37059721|SRR37059721.178373514/1	MA_Boston_DITPN_20250730__SRR37059721|SRR37059721.178373514/1	2	151
MA_Boston_DITPN_20250730__SRR37059721	MA_Boston_DITPN_20250730__SRR37059721|SRR37059721.178373514/2	MA_Boston_DITPN_20250730__SRR37059721|SRR37059721.178373514/2	2	151
MA_Boston_DITPN_20250730__SRR37059721	MA_Boston_DITPN_20250730__SRR37059721|SRR37059721.382822070/1	MA_Boston_DITPN_20250730__SRR37059721|SRR37059721.382822070/1	2	151
MA_Boston_DITPN_20250730__SRR37367530	MA_Boston_DITPN_20250730__SRR37367530|SRR37367530.139512084/1	MA_Boston_DITPN_20250730__SRR37059721|SRR37059721.178373514/1	2	151
MA_Boston_DITPN_20250730__SRR37367530	MA_Boston_DITPN_20250730__SRR37367530|SRR37367530.139512084/2	MA_Boston_DITPN_20250730__SRR37059721|SRR37059721.178373514/2	2	151
MA_Boston_DITPN_20250730__SRR37367530	MA_Boston_DITPN_20250730__SRR37367530|SRR37367530.166555111/1	MA_Boston_DITPN_20250730__SRR37059721|SRR37059721.178373514/1	2	151
MA_Boston_DITPN_20250730__SRR37367530	MA_Boston_DITPN_20250730__SRR37367530|SRR37367530.166555111/2	MA_Boston_DITPN_20250730__SRR37367530|SRR37367530.166555111/2	2	151
MA_Boston_DITPN_20250730__SRR37367530	MA_Boston_DITPN_20250730__SRR37367530|SRR37367530.270703646/1	MA_Boston_DITPN_20250730__SRR37367530|SRR37367530.270703646/1	2	151
MA_Boston_DITPN_20250730__SRR37367530	MA_Boston_DITPN_20250730__SRR37367530|SRR37367530.286513197/1	MA_Boston_DITPN_20250730__SRR37367530|SRR37367530.286513197/1	2	151
MA_Boston_DITPN_20250730__SRR37367530	MA_Boston_DITPN_20250730__SRR37367530|SRR37367530.288505492/1	MA_Boston_DITPN_20250730__SRR37367530|SRR37367530.288505492/1	2	151
MA_Boston_DITPN_20250730__SRR37367530	MA_Boston_DITPN_20250730__SRR37367530|SRR37367530.318862653/2	MA_Boston_DITPN_20250730__SRR37367530|SRR37367530.318862653/2	2	151
MA_Boston_DITPN_20250730__SRR37367530	MA_Boston_DITPN_20250730__SRR37367530|SRR37367530.380178193/1	MA_Boston_DITPN_20250730__SRR37367530|SRR37367530.380178193/1	1	151
MA_Boston_DITPN_20250730__SRR37367530	MA_Boston_DITPN_20250730__SRR37367530|SRR37367530.443103818/1	MA_Boston_DITPN_20250730__SRR37367530|SRR37367530.443103818/1	3	151
MA_Boston_DITPN_20250730__SRR37367530	MA_Boston_DITPN_20250730__SRR37367530|SRR37367530.69404612/1	MA_Boston_DITPN_20250730__SRR37367530|SRR37367530.69404612/1	2	151
MA_Boston_DITPN_20250730__SRR37367530	MA_Boston_DITPN_20250730__SRR37367530|SRR37367530.69404612/2	MA_Boston_DITPN_20250730__SRR37367530|SRR37367530.69404612/2	2	151
MA_Boston_DITPN_20250806__SRR37367528	MA_Boston_DITPN_20250806__SRR37367528|SRR37367528.533162803/1	MA_Boston_DITPN_20250806__SRR37367528|SRR37367528.533162803/1	2	151
MA_Boston_DITPN_20250813__SRR37059724	MA_Boston_DITPN_20250813__SRR37059724|SRR37059724.212221928/1	MA_Boston_DITPN_20250813__SRR37059724|SRR37059724.212221928/1	2	151
MA_Boston_DITPN_20250813__SRR37059724	MA_Boston_DITPN_20250813__SRR37059724|SRR37059724.376997371/1	MA_Boston_DITPN_20250813__SRR37059724|SRR37059724.376997371/1	24	151
MA_Boston_DITPN_20250813__SRR37059724	MA_Boston_DITPN_20250813__SRR37059724|SRR37059724.376997371/2	MA_Boston_DITPN_20250813__SRR37059724|SRR37059724.376997371/2	34	151
MA_Boston_DITPN_20250813__SRR37059724	MA_Boston_DITPN_20250813__SRR37059724|SRR37059724.402228654/1	MA_Boston_DITPN_20250813__SRR37059724|SRR37059724.402228654/1	2	151
MA_Boston_DITPN_20250813__SRR37059724	MA_Boston_DITPN_20250813__SRR37059724|SRR37059724.473911552/1	MA_Boston_DITPN_20250723__SRR37059703|SRR37059703.162772354/1	2	151
MA_Boston_DITPN_20250813__SRR37059724	MA_Boston_DITPN_20250813__SRR37059724|SRR37059724.473911552/2	MA_Boston_DITPN_20250723__SRR37059703|SRR37059703.162772354/2	2	151
MA_Boston_DITPN_20250813__SRR37059724	MA_Boston_DITPN_20250813__SRR37059724|SRR37059724.78613270/1	CHI-B_20250608__SRR35987656|SRR35987656.1253338393/1	2	151
MA_Boston_DITPN_20250813__SRR37367527	MA_Boston_DITPN_20250813__SRR37367527|SRR37367527.248931111/1	MA_Boston_DITPN_20250723__SRR37059703|SRR37059703.162772354/1	2	151
MA_Boston_DITPN_20250813__SRR37367527	MA_Boston_DITPN_20250813__SRR37367527|SRR37367527.248931111/2	MA_Boston_DITPN_20250723__SRR37059703|SRR37059703.162772354/2	2	151
MA_Boston_DITPN_20250813__SRR37367527	MA_Boston_DITPN_20250813__SRR37367527|SRR37367527.408246378/1	MA_Boston_DITPN_20250813__SRR37059724|SRR37059724.402228654/1	2	151
MA_Boston_DITPN_20250813__SRR37367527	MA_Boston_DITPN_20250813__SRR37367527|SRR37367527.94731877/1	CHI-B_20250608__SRR35987656|SRR35987656.1253338393/1	2	151
MA_Boston_DITPN_20250820__SRR37059725	MA_Boston_DITPN_20250820__SRR37059725|SRR37059725.167870609/1	CA_Riverside_20250619__SRR35931376|SRR35931376.1120071561/1	2	151
MA_Boston_DITPN_20250820__SRR37059725	MA_Boston_DITPN_20250820__SRR37059725|SRR37059725.190494120/1	MA_Boston_DITPN_20250820__SRR37059725|SRR37059725.190494120/1	3	151
MA_Boston_DITPN_20250820__SRR37059725	MA_Boston_DITPN_20250820__SRR37059725|SRR37059725.266489168/1	CHI-B_20250608__SRR35987656|SRR35987656.1253338393/1	2	151
MA_Boston_DITPN_20250820__SRR37059725	MA_Boston_DITPN_20250820__SRR37059725|SRR37059725.272452863/1	CHI-B_20250608__SRR35987656|SRR35987656.1253338393/1	2	151
MA_Boston_DITPN_20250820__SRR37059725	MA_Boston_DITPN_20250820__SRR37059725|SRR37059725.273686763/1	CHI-B_20250608__SRR35987656|SRR35987656.1253338393/1	2	151
MA_Boston_DITPN_20250820__SRR37059725	MA_Boston_DITPN_20250820__SRR37059725|SRR37059725.273686763/2	CHI-C_20250818__SRR35987597|SRR35987597.117752399/2	2	151
MA_Boston_DITPN_20250820__SRR37367526	MA_Boston_DITPN_20250820__SRR37367526|SRR37367526.241771930/1	CA_Riverside_20250619__SRR35931376|SRR35931376.1120071561/1	2	151
MA_Boston_DITPS_20250709__SRR37059688	MA_Boston_DITPS_20250709__SRR37059688|SRR37059688.114036537/1	CHI-B_20250608__SRR35987656|SRR35987656.1253338393/1	2	151
MA_Boston_DITPS_20250709__SRR37059688	MA_Boston_DITPS_20250709__SRR37059688|SRR37059688.139541475/1	CA_Riverside_20250602__SRR35931371|SRR35931371.123483871/1	2	151
MA_Boston_DITPS_20250709__SRR37059688	MA_Boston_DITPS_20250709__SRR37059688|SRR37059688.71231217/1	MA_Boston_DITPS_20250709__SRR37059688|SRR37059688.71231217/1	2	151
MA_Boston_DITPS_20250709__SRR37059688	MA_Boston_DITPS_20250709__SRR37059688|SRR37059688.71231217/2	MA_Boston_DITPS_20250709__SRR37059688|SRR37059688.71231217/2	2	151
MA_Boston_DITPS_20250709__SRR37367664	MA_Boston_DITPS_20250709__SRR37367664|SRR37367664.101135680/1	MA_Boston_DITPS_20250709__SRR37367664|SRR37367664.101135680/1	2	151
MA_Boston_DITPS_20250709__SRR37367664	MA_Boston_DITPS_20250709__SRR37367664|SRR37367664.123295964/1	CA_Riverside_20250602__SRR35931371|SRR35931371.123483871/1	2	151
MA_Boston_DITPS_20250723__SRR37059686	MA_Boston_DITPS_20250723__SRR37059686|SRR37059686.430347552/1	MA_Boston_DITPS_20250723__SRR37059686|SRR37059686.430347552/1	1	151
MA_Boston_DITPS_20250723__SRR37059686	MA_Boston_DITPS_20250723__SRR37059686|SRR37059686.430347552/2	MA_Boston_DITPS_20250723__SRR37059686|SRR37059686.430347552/2	1	151
MA_Boston_DITPS_20250730__SRR37059685	MA_Boston_DITPS_20250730__SRR37059685|SRR37059685.140085944/1	CA_Riverside_20250602__SRR35931371|SRR35931371.123483871/1	2	151
